Year,Month,Day,Hour,Weekday,Electricity,PV,Cooling,Heat,Emission,Total Energy
2020,11,22,21,6,22583.7,1.39,4492.38,5.9,21.779,136.855
2020,11,22,22,6,22625.83,1.4,4088.79,6.07,21.063,132.31
2020,11,22,23,6,22108.26,1.45,3612.63,6.0,19.859,124.767
2020,11,23,0,0,21741.76,1.54,3258.54,6.31,19.029,119.576
2020,11,23,1,0,23193.2,1.65,3110.01,6.16,19.509,122.593
2020,11,23,2,0,23285.39,1.73,2989.85,6.17,19.326,121.479
2020,11,23,3,0,25560.0,1.72,2780.21,6.26,20.18,126.803
2020,11,23,4,0,25662.36,1.73,2846.54,6.31,20.368,128.001
2020,11,23,5,0,22714.9,1.63,2960.66,6.55,19.027,119.559
2020,11,23,6,0,25177.97,1.46,3389.97,6.54,21.184,133.105
2020,11,23,7,0,25161.25,81.65,3391.89,6.65,21.148,133.177
2020,11,23,8,0,26948.57,1008.64,3607.05,6.38,21.987,141.586
2020,11,23,9,0,26601.68,2003.61,4390.98,6.3,22.751,149.728
2020,11,23,10,0,26714.94,1430.51,4622.6,6.15,23.542,152.758
2020,11,23,11,0,26809.09,2978.7,5147.81,5.94,23.718,159.173
2020,11,23,12,0,23880.23,4324.6,5758.58,5.88,22.556,156.452
2020,11,23,13,0,24017.14,3296.64,5879.49,6.25,23.475,158.749
2020,11,23,14,0,23108.815,3330.85,5927.3,6.71,23.129,156.683
2020,11,23,15,0,22507.54,2625.03,6115.83,6.8,23.563,156.985
2020,11,23,16,0,22385.29,1027.44,5986.1,6.67,24.097,154.883
2020,11,23,17,0,22233.29,221.83,5690.76,7.0,23.939,151.147
2020,11,23,18,0,21738.14,70.51,5128.58,7.13,22.7,142.841
2020,11,23,19,0,21106.27,1.38,4775.52,7.22,21.724,136.532
2020,11,23,20,0,22395.56,1.42,4566.84,7.22,22.028,138.425
2020,11,23,21,0,21958.57,1.42,4346.63,7.28,21.389,134.35
2020,11,23,22,0,22753.89,1.43,4038.21,7.48,21.263,133.551
2020,11,23,23,0,23022.59,1.45,3628.59,7.32,20.593,129.393
2020,11,24,0,1,22544.59,1.52,3348.28,7.5,19.828,124.578
2020,11,24,1,1,23961.39,1.52,3119.13,7.32,20.13,126.48
2020,11,24,2,1,23828.54,1.62,2966.87,7.4,19.779,124.274
2020,11,24,3,1,23623.51,1.61,2856.14,7.35,19.452,122.2
2020,11,24,4,1,23522.89,1.61,2717.26,7.79,19.199,120.634
2020,11,24,5,1,27998.84,1.55,2840.44,8.145,21.916,137.726
2020,11,24,6,1,23540.01,1.54,2948.17,8.22,19.718,123.892
2020,11,24,7,1,22141.89,26.83,2964.84,8.235,18.977,119.34
2020,11,24,8,1,21496.47,639.27,2919.07,8.328,18.225,116.676
2020,11,24,9,1,21883.66,2149.27,3389.42,8.13,18.482,123.449
2020,11,24,10,1,24883.25,3117.23,3936.56,8.095,20.622,140.212
2020,11,24,11,1,25424.92,3943.54,4450.87,8.01,21.443,148.147
2020,11,24,12,1,25630.14,4347.56,4847.19,7.3,21.977,152.901
2020,11,24,13,1,25745.28,4336.58,5039.07,7.575,22.452,155.868
2020,11,24,14,1,25652.94,3863.51,5254.63,7.67,23.086,158.243
2020,11,24,15,1,23946.77,2759.47,5370.03,7.465,22.952,153.603
2020,11,24,16,1,21564.535,1094.7,5156.31,7.485,22.157,142.923
2020,11,24,17,1,21233.025,244.75,4701.59,7.732,21.612,136.588
2020,11,24,18,1,23040.84,126.51,4104.69,7.75,21.513,135.602
2020,11,24,19,1,22922.14,1.35,3845.42,8.01,21.066,132.35
2020,11,24,20,1,21930.72,1.4,3578.47,7.97,20.01,125.716
2020,11,24,21,1,21968.02,1.41,3222.41,8.01,19.358,121.609
2020,11,24,22,1,24539.15,1.47,2604.65,8.13,19.592,123.082
2020,11,24,23,1,23185.81,1.53,2108.45,8.05,17.896,112.434
2020,11,25,0,2,19682.2,1.5,2106.46,8.01,15.985,100.429
2020,11,25,1,2,20853.09,1.59,2127.85,8.04,16.666,104.695
2020,11,25,2,2,23713.51,1.68,2011.78,8.2,18.026,113.22
2020,11,25,3,2,23014.53,1.63,1820.41,8.48,17.316,108.822
2020,11,25,4,2,23747.87,1.63,2072.59,8.62,18.22,114.485
2020,11,25,5,2,24845.18,1.51,2271.48,8.99,19.26,120.99
2020,11,25,6,2,25519.07,1.53,2282.45,9.31,19.697,123.731
2020,11,25,7,2,24542.02,24.64,2262.93,9.252,19.106,120.113
2020,11,25,8,2,23760.12,619.2,2269.05,8.879,18.313,117.141
2020,11,25,9,2,23806.68,2075.86,2674.96,8.357,18.239,121.653
2020,11,25,10,2,22544.64,3015.67,3151.25,8.252,17.938,122.957
2020,11,25,11,2,23352.48,3885.68,3653.06,8.2,18.859,131.697
2020,11,25,12,2,23295.21,4249.7,4110.65,7.89,19.447,136.686
2020,11,25,13,2,25324.1,4253.7,4420.6,7.742,21.113,147.178
2020,11,25,14,2,20529.0,3809.95,4652.34,7.69,19.191,133.555
2020,11,25,15,2,20443.355,2784.69,4744.08,7.698,19.874,134.376
2020,11,25,16,2,20150.55,1093.85,4644.45,7.772,20.451,132.254
2020,11,25,17,2,19833.88,254.34,4229.71,7.766,19.948,126.188
2020,11,25,18,2,19439.69,115.29,3763.13,7.893,18.938,119.365
2020,11,25,19,2,18970.65,1.51,3494.67,8.22,18.28,114.872
2020,11,25,20,2,18214.72,1.51,3282.98,8.0,17.436,109.532
2020,11,25,21,2,18463.46,1.51,2855.28,8.045,16.757,105.29
2020,11,25,22,2,18379.88,1.54,2313.64,7.96,15.666,98.417
2020,11,25,23,2,18421.23,1.55,1931.81,8.22,14.999,94.232
2020,11,26,0,3,21748.68,1.59,1868.67,8.4,16.713,105.003
2020,11,26,1,3,22519.74,1.63,1838.67,8.41,17.072,107.285
2020,11,26,2,3,24890.63,1.72,1731.73,8.52,18.176,114.186
2020,11,26,3,3,23223.04,1.6,1709.45,8.76,17.264,108.473
2020,11,26,4,3,23056.25,1.62,1809.11,8.73,17.364,109.074
2020,11,26,5,3,23296.705,1.66,1842.62,9.368,17.657,110.933
2020,11,26,6,3,20939.89,1.6,1878.27,9.648,16.489,103.609
2020,11,26,7,3,22005.81,22.94,1879.69,9.58,17.051,107.185
2020,11,26,8,3,23333.07,585.67,2118.85,8.98,17.823,113.988
2020,11,26,9,3,20633.41,2015.93,2377.01,8.37,15.983,107.273
2020,11,26,10,3,19133.27,2962.26,2839.51,8.04,15.484,107.373
2020,11,26,11,3,22292.92,3816.64,3379.26,7.85,17.738,124.448
2020,11,26,12,3,22146.95,4192.88,3697.48,7.52,18.003,127.443
2020,11,26,13,3,18874.87,4227.0,3942.28,7.58,16.686,119.279
2020,11,26,14,3,18798.78,3745.11,4135.57,7.54,17.274,121.302
2020,11,26,15,3,18736.1,2677.55,4111.75,7.57,17.779,120.829
2020,11,26,16,3,21141.94,1051.2,4077.78,7.43,19.88,128.484
2020,11,26,17,3,19598.48,241.88,3782.85,7.63,18.954,119.884
2020,11,26,18,3,18938.13,99.62,3464.79,7.93,18.111,114.105
2020,11,26,19,3,18359.45,1.65,3105.46,7.98,17.17,107.878
2020,11,26,20,3,22093.63,1.52,2921.9,7.96,18.845,118.381
2020,11,26,21,3,23533.08,1.55,2749.0,8.24,19.34,121.496
2020,11,26,22,3,25159.42,1.58,2486.63,8.26,19.721,123.918
2020,11,26,23,3,23931.12,1.58,2045.68,8.34,18.227,114.514
2020,11,27,0,4,22377.01,1.68,1864.23,8.51,17.058,107.202
2020,11,27,1,4,22385.49,1.69,1816.79,8.52,16.982,106.667
2020,11,27,2,4,22502.56,1.7,1817.36,8.7,17.071,107.252
2020,11,27,3,4,22590.33,1.67,1653.34,8.82,16.822,105.706
2020,11,27,4,4,19687.8,1.57,1748.71,8.89,15.442,97.03
2020,11,27,5,4,20486.845,1.57,1806.65,9.534,16.089,101.088
2020,11,27,6,4,21469.55,1.58,1946.16,9.659,16.908,106.232
2020,11,27,7,4,21342.9,25.04,1860.6,9.99,16.714,105.105
2020,11,27,8,4,20897.89,542.07,1886.78,9.4,16.148,103.314
2020,11,27,9,4,22019.72,1940.52,2139.3,8.99,16.419,109.763
2020,11,27,10,4,20518.05,2941.58,2277.44,8.55,15.254,105.858
2020,11,27,11,4,20391.67,3752.23,2592.81,8.405,15.325,109.08
2020,11,27,12,4,18144.59,4158.27,2890.19,7.99,14.384,104.562
2020,11,27,13,4,18055.66,4197.37,3117.8,7.82,14.722,106.822
2020,11,27,14,4,19498.11,3738.67,3269.87,7.76,16.038,113.511
2020,11,27,15,4,19352.69,2678.49,3368.16,7.87,16.737,114.304
2020,11,27,16,4,19474.63,1040.64,3416.42,7.93,17.789,115.359
2020,11,27,17,4,17770.12,263.78,3297.88,7.9,17.062,108.091
2020,11,27,18,4,18104.49,120.77,3016.47,8.1,16.813,106.05
2020,11,27,19,4,18025.16,1.51,2856.93,8.175,16.548,103.947
2020,11,27,20,4,17789.43,1.57,2634.84,8.235,16.004,100.538
2020,11,27,21,4,17736.02,1.56,2422.6,8.258,15.572,97.823
2020,11,27,22,4,18101.2,1.58,1983.92,8.25,14.934,93.8
2020,11,27,23,4,17956.94,1.6,1814.55,8.28,14.534,91.304
2020,11,28,0,5,17661.41,1.62,1701.85,8.48,14.187,89.138
2020,11,28,1,5,19664.71,1.61,1608.36,8.65,15.127,95.014
2020,11,28,2,5,18889.83,1.65,1596.1,8.88,14.716,92.46
2020,11,28,3,5,17152.52,1.65,1420.46,8.9,13.438,84.445
2020,11,28,4,5,18999.93,1.63,1572.72,8.97,14.742,92.646
2020,11,28,5,5,19831.68,1.56,1664.38,9.33,15.438,96.947
2020,11,28,6,5,20079.615,1.58,1974.01,9.465,16.173,101.637
2020,11,28,7,5,19884.16,19.99,1855.78,9.418,15.824,99.51
2020,11,28,8,5,20081.26,533.92,2011.16,8.81,15.853,101.436
2020,11,28,9,5,20146.97,1993.66,2387.38,8.21,15.723,105.569
2020,11,28,10,5,20200.46,3022.25,2796.01,7.97,15.931,110.424
2020,11,28,11,5,21996.87,3863.53,3276.98,7.64,17.322,121.993
2020,11,28,12,5,19501.36,4212.26,3591.25,7.61,16.371,117.234
2020,11,28,13,5,23816.86,4198.47,3808.67,7.51,19.125,134.458
2020,11,28,14,5,20948.95,3749.12,4066.97,7.34,18.284,127.603
2020,11,28,15,5,20996.29,2725.32,4353.96,7.38,19.411,131.26
2020,11,28,16,5,20566.985,1048.63,4261.46,7.51,19.931,128.812
2020,11,28,17,5,19609.95,251.92,3859.76,7.6,19.093,120.812
2020,11,28,18,5,23265.91,99.98,3428.73,7.91,20.39,128.419
2020,11,28,19,5,18020.77,1.51,3070.15,7.98,16.918,106.296
2020,11,28,20,5,17846.53,1.52,2837.61,7.82,16.353,102.742
2020,11,28,21,5,17595.41,1.52,2562.65,7.98,15.722,98.756
2020,11,28,22,5,17596.4,1.49,2253.66,7.84,15.104,94.904
2020,11,28,23,5,20291.82,1.52,2027.84,8.07,16.175,101.615
2020,11,29,0,6,18860.59,1.62,1922.22,8.22,15.218,95.622
2020,11,29,1,6,18736.11,1.62,1780.74,8.65,14.95,93.919
2020,11,29,2,6,16758.5,1.61,1677.49,8.84,13.707,86.132
2020,11,29,3,6,21947.81,1.6,1622.97,8.77,16.407,103.098
2020,11,29,4,6,18366.38,1.61,1759.35,8.99,14.765,92.75
2020,11,29,5,6,19439.0,1.61,1604.56,9.47,15.124,95.021
2020,11,29,6,6,20429.0,1.66,1803.76,9.63,16.07,100.948
2020,11,29,7,6,20583.63,18.51,2008.41,9.6,16.523,103.906
2020,11,29,8,6,20389.28,532.69,2324.27,9.34,16.703,106.77
2020,11,29,9,6,20500.15,1995.73,2620.69,8.85,16.46,110.223
2020,11,29,10,6,21370.55,2965.05,2811.21,8.32,16.685,114.947
2020,11,29,11,6,22135.6,3771.59,3422.85,7.94,17.771,124.522
2020,11,29,12,6,21623.0,4235.96,3817.35,7.76,17.96,127.33
2020,11,29,13,6,21161.62,4263.48,4209.71,7.72,18.443,130.426
2020,11,29,14,6,21601.4,3811.95,4522.79,7.55,19.504,135.517
2020,11,29,15,6,21543.515,2720.84,4686.5,7.59,20.38,137.329
2020,11,29,16,6,21011.19,1042.89,4682.07,7.72,21.011,135.586
2020,11,29,17,6,20860.16,245.75,4307.9,7.85,20.667,130.712
2020,11,29,18,6,24990.22,110.43,3771.75,8.08,22.003,138.593
2020,11,29,19,6,21968.15,1.49,3503.22,8.15,19.924,125.125
2020,11,29,20,6,21663.005,1.51,3274.47,8.37,19.34,121.556
2020,11,29,21,6,22125.015,1.5,3076.92,8.47,19.237,120.868
2020,11,29,22,6,21303.54,1.55,2479.74,8.35,17.628,110.769
2020,11,29,23,6,20843.69,1.57,2272.25,8.34,16.98,106.701
2020,11,30,0,0,20683.45,1.65,2265.05,8.28,16.87,106.007
2020,11,30,1,0,20457.29,1.68,2378.02,8.4,16.985,106.716
2020,11,30,2,0,20205.68,1.65,2405.32,8.5,16.914,106.285
2020,11,30,3,0,18322.14,1.71,2318.85,8.57,15.741,98.895
2020,11,30,4,0,18765.58,1.65,2432.75,8.65,16.212,101.848
2020,11,30,5,0,19732.83,1.57,2666.98,8.81,17.213,108.121
2020,11,30,6,0,23232.68,1.53,2923.96,8.79,19.592,123.118
2020,11,30,7,0,23172.74,26.25,2931.37,8.83,19.576,123.042
2020,11,30,8,0,22828.13,491.59,3040.52,8.58,19.3,122.928
2020,11,30,9,0,22768.21,1901.11,3500.06,8.43,19.351,128.092
2020,11,30,10,0,20934.32,2867.28,3962.37,8.14,18.671,127.103
2020,11,30,11,0,20887.62,3077.2,4282.86,7.98,19.124,130.63
2020,11,30,12,0,20977.41,3592.8,4502.46,7.75,19.273,133.341
2020,11,30,13,0,21897.88,3502.12,4586.99,7.78,19.991,137.527
2020,11,30,14,0,21773.3,3397.98,4851.38,7.93,20.509,140.428
2020,11,30,15,0,21180.775,2546.16,4930.19,8.07,20.821,139.492
2020,11,30,16,0,20522.03,979.59,4866.19,7.99,21.183,136.397
2020,11,30,17,0,20546.41,241.64,4471.02,8.36,20.897,132.106
2020,11,30,18,0,21950.94,87.32,3928.27,8.22,20.675,130.243
2020,11,30,19,0,18990.85,1.43,3498.81,8.41,18.334,115.182
2020,11,30,20,0,18622.21,1.42,3253.3,8.55,17.684,111.113
2020,11,30,21,0,18417.62,1.49,2934.88,8.565,16.969,106.604
2020,11,30,22,0,21420.57,1.46,2619.18,8.24,17.941,112.731
2020,11,30,23,0,23059.63,1.51,2282.81,8.42,18.22,114.462
2020,12,1,0,1,21733.33,1.52,1929.03,8.66,16.858,105.94
2020,12,1,1,1,20054.32,1.53,1968.72,8.54,16.008,100.559
2020,12,1,2,1,20095.64,1.56,1830.24,8.87,15.815,99.37
2020,12,1,3,1,21583.23,1.6,1821.02,8.88,16.602,104.342
2020,12,1,4,1,24943.24,1.59,1956.35,9.31,18.757,117.859
2020,12,1,5,1,23569.57,1.68,2001.37,9.41,18.112,113.814
2020,12,1,6,1,23430.27,1.67,2160.3,9.88,18.412,115.712
2020,12,1,7,1,23212.785,17.1,2106.24,9.78,18.174,114.225
2020,12,1,8,1,21067.063,480.02,2231.92,9.53,16.956,108.162
2020,12,1,9,1,25386.555,1882.18,2544.32,9.025,19.055,126.142
2020,12,1,10,1,22162.67,2893.19,2896.03,8.868,17.403,119.216
2020,12,1,11,1,20324.05,3627.39,3431.13,8.48,16.968,118.978
2020,12,1,12,1,24234.33,4061.57,3876.51,8.32,19.68,137.501
2020,12,1,13,1,22304.44,4064.92,4243.86,8.39,19.343,135.402
2020,12,1,14,1,21824.99,3666.8,4516.42,8.38,19.828,137.035
2020,12,1,15,1,20623.17,2601.95,4589.01,7.85,19.797,133.276
2020,12,1,16,1,20741.79,995.45,4516.95,8.02,20.624,132.992
2020,12,1,17,1,20437.81,252.35,4137.77,8.1,20.154,127.473
2020,12,1,18,1,20862.59,123.82,3669.13,8.425,19.617,123.618
2020,12,1,19,1,20363.35,1.41,3339.5,8.56,18.789,118.102
2020,12,1,20,1,20010.78,1.48,3034.95,8.445,18.001,113.125
2020,12,1,21,1,19666.38,1.43,2610.48,8.542,17.026,106.951
2020,12,1,22,1,21415.53,1.48,2364.61,8.51,17.496,109.932
2020,12,1,23,1,25208.63,1.5,2151.64,8.59,19.158,120.389
2020,12,2,0,2,25147.17,1.5,1985.53,8.79,18.838,118.387
2020,12,2,1,2,21225.01,1.58,1967.18,8.96,16.704,104.961
2020,12,2,2,2,23810.64,1.72,1937.79,9.12,18.079,113.582
2020,12,2,3,2,22419.27,1.62,1879.31,9.28,17.24,108.293
2020,12,2,4,2,20549.95,1.63,1934.12,9.65,16.387,102.951
2020,12,2,5,2,25498.83,1.62,2002.66,10.105,19.279,121.099
2020,12,2,6,2,23866.88,1.65,2072.73,10.312,18.546,116.586
2020,12,2,7,2,24500.12,14.79,2157.87,10.63,19.109,120.083
2020,12,2,8,2,21371.49,463.57,2246.01,9.942,17.219,109.784
2020,12,2,9,2,20170.115,1928.64,2686.23,9.42,16.533,110.447
2020,12,2,10,2,20048.17,3000.05,3152.92,9.175,16.74,115.396
2020,12,2,11,2,24069.32,3828.86,3606.49,9.13,19.327,134.514
2020,12,2,12,2,24038.87,4219.81,4049.71,8.885,19.908,139.481
2020,12,2,13,2,26905.77,4291.36,4192.83,8.795,21.682,150.885
2020,12,2,14,2,21401.98,3813.32,4295.13,8.845,19.168,133.395
2020,12,2,15,2,21156.55,2714.0,4325.04,9.08,19.725,133.157
2020,12,2,16,2,19415.18,1013.33,4270.87,9.04,19.587,126.522
2020,12,2,17,2,21327.91,262.1,3845.65,8.91,20.204,127.809
2020,12,2,18,2,19029.33,105.64,3401.38,9.265,18.241,114.987
2020,12,2,19,2,18845.135,1.46,3124.74,9.165,17.659,110.937
2020,12,2,20,2,18518.175,1.49,2896.88,9.385,17.078,107.312
2020,12,2,21,2,19564.01,1.5,2651.13,9.368,17.179,107.915
2020,12,2,22,2,24044.22,1.55,2475.77,8.98,19.207,120.695
2020,12,2,23,2,24730.54,1.36,2349.25,8.94,19.333,121.477
2020,12,3,0,3,19632.28,0.83,2216.02,9.01,16.323,102.568
2020,12,3,1,3,23544.54,1.56,2057.1,9.17,18.165,114.155
2020,12,3,2,3,21406.85,1.56,2112.76,9.23,17.122,107.599
2020,12,3,3,3,21403.73,1.62,2087.01,9.5,17.112,107.545
2020,12,3,4,3,22120.52,1.58,2027.08,9.56,17.399,109.327
2020,12,3,5,3,25643.08,1.61,2212.21,9.833,19.711,123.841
2020,12,3,6,3,26807.33,1.53,2274.89,10.14,20.509,128.864
2020,12,3,7,3,27199.315,14.86,2288.11,10.15,20.742,130.378
2020,12,3,8,3,22970.9,454.44,2413.6,10.095,18.433,117.405
2020,12,3,9,3,22810.11,1881.15,2641.01,9.695,17.947,119.19
2020,12,3,10,3,22849.35,3007.9,2960.9,9.575,17.949,123.038
2020,12,3,11,3,22150.67,3842.985,3237.28,9.615,17.652,124.021
2020,12,3,12,3,21424.71,4243.75,3384.59,9.66,17.332,123.359
2020,12,3,13,3,21308.57,4279.52,3581.58,9.335,17.573,124.999
2020,12,3,14,3,19681.35,3787.51,3678.92,9.44,17.166,120.723
2020,12,3,15,3,19428.12,2703.72,3728.36,8.92,17.623,119.935
2020,12,3,16,3,19264.05,1018.42,3727.57,8.99,18.455,119.432
2020,12,3,17,3,19187.31,269.5,3448.17,9.29,18.337,116.123
2020,12,3,18,3,19073.77,128.72,3062.49,9.565,17.655,111.376
2020,12,3,19,3,19032.5,1.44,2833.325,9.67,17.286,108.588
2020,12,3,20,3,19492.66,1.48,2715.842,9.56,17.29,108.641
2020,12,3,21,3,19812.4,1.46,2514.69,9.69,17.105,107.447
2020,12,3,22,3,20325.27,1.51,2188.58,9.44,16.719,105.031
2020,12,3,23,3,21803.97,1.51,2043.58,9.49,17.252,108.385
2020,12,4,0,4,22211.55,1.52,1940.16,9.53,17.281,108.564
2020,12,4,1,4,24198.31,1.59,1858.64,9.62,18.212,114.452
2020,12,4,2,4,23872.18,1.6,1849.78,9.8,18.051,113.415
2020,12,4,3,4,20656.73,1.58,1746.74,10.26,16.182,101.673
2020,12,4,4,4,22165.18,1.55,1761.55,10.73,17.102,107.459
2020,12,4,5,4,22628.165,1.57,1780.01,11.111,17.45,109.65
2020,12,4,6,4,23184.233,1.55,1864.67,11.515,17.982,112.958
2020,12,4,7,4,25269.352,14.15,1944.23,11.75,19.292,121.259
2020,12,4,8,4,21178.951,449.83,1973.95,11.51,16.856,107.429
2020,12,4,9,4,20366.41,1880.02,2099.42,10.982,15.794,105.644
2020,12,4,10,4,20244.42,2943.63,2355.52,9.87,15.467,107.19
2020,12,4,11,4,24737.64,3687.74,2852.95,9.716,18.426,128.325
2020,12,4,12,4,24672.3,4131.96,3246.83,9.595,18.877,132.715
2020,12,4,13,4,20078.33,4166.68,3529.11,9.448,16.882,120.291
2020,12,4,14,4,19915.53,3776.15,3847.01,9.535,17.628,123.64
2020,12,4,15,4,21015.15,2721.22,3948.56,9.245,18.946,128.322
2020,12,4,16,4,19369.94,1031.59,3948.27,9.265,18.968,122.721
2020,12,4,17,4,21870.44,269.45,3618.48,9.575,20.162,127.597
2020,12,4,18,4,21791.37,145.77,3236.25,9.713,19.482,122.88
2020,12,4,19,4,20310.6,1.47,2956.15,9.585,18.199,114.342
2020,12,4,20,4,19777.43,1.47,2720.48,9.505,17.442,109.606
2020,12,4,21,4,19697.16,1.48,2402.21,9.628,16.808,105.64
2020,12,4,22,4,21254.06,1.51,2123.77,9.45,17.096,107.429
2020,12,4,23,4,21760.13,1.53,1835.16,9.78,16.88,106.018
2020,12,5,0,5,21907.37,1.55,1719.56,9.85,16.74,105.196
2020,12,5,1,5,22209.92,1.59,1610.1,10.02,16.731,105.086
2020,12,5,2,5,20102.27,1.55,1699.44,10.06,15.758,99.013
2020,12,5,3,5,19768.58,1.72,1497.42,10.32,15.237,95.709
2020,12,5,4,5,22291.5,2.05,1604.3,10.41,16.817,105.686
2020,12,5,5,5,21160.83,2.66,1592.64,11.07,16.286,102.356
2020,12,5,6,5,22475.91,2.64,1975.22,11.09,17.738,111.453
2020,12,5,7,5,22643.23,12.78,1810.1,11.595,17.593,110.541
2020,12,5,8,5,20549.78,423.29,1911.38,11.27,16.369,104.294
2020,12,5,9,5,19335.66,1837.79,2081.51,10.55,15.152,101.473
2020,12,5,10,5,18937.9,2895.51,2451.18,9.45,14.894,103.459
2020,12,5,11,5,19028.0,3665.095,2918.65,9.25,15.388,109.182
2020,12,5,12,5,19638.62,4129.438,3360.91,9.03,16.279,116.354
2020,12,5,13,5,20149.96,4130.82,3828.16,8.87,17.427,123.547
2020,12,5,14,5,19893.97,3683.14,4039.35,8.84,17.923,125.176
2020,12,5,15,5,23731.03,2634.05,4191.95,8.6,20.827,139.862
2020,12,5,16,5,23335.87,990.13,4202.81,8.89,21.581,138.926
2020,12,5,17,5,20660.65,262.06,3798.42,8.89,19.752,124.953
2020,12,5,18,5,20210.37,140.15,3289.39,9.12,18.632,117.53
2020,12,5,19,5,19230.63,1.42,3176.33,9.28,17.985,112.994
2020,12,5,20,5,21449.01,1.42,2801.97,9.08,18.435,115.867
2020,12,5,21,5,19179.25,1.47,2396.27,9.16,16.446,103.333
2020,12,5,22,5,19073.02,1.46,2062.87,9.12,15.744,98.927
2020,12,5,23,5,18839.41,1.49,1904.91,9.02,15.295,96.13
2020,12,6,0,6,18709.28,1.53,1692.96,9.29,14.869,93.412
2020,12,6,1,6,21142.09,1.53,1633.53,9.49,16.109,101.191
2020,12,6,2,6,16861.98,1.54,1507.38,9.73,13.579,85.33
2020,12,6,3,6,17681.87,1.53,1592.55,10.06,14.241,89.478
2020,12,6,4,6,20171.7,1.54,1659.72,10.2,15.74,98.917
2020,12,6,5,6,19723.47,1.57,1548.95,10.66,15.362,96.515
2020,12,6,6,6,19664.65,1.51,1617.68,10.77,15.479,97.251
2020,12,6,7,6,20024.1,11.94,1645.33,11.27,15.797,99.314
2020,12,6,8,6,22378.84,413.17,1975.76,11.19,17.481,111.218
2020,12,6,9,6,20552.48,1816.18,2030.06,10.18,15.664,104.638
2020,12,6,10,6,18629.97,2913.11,2452.31,9.095,14.664,102.069
2020,12,6,11,6,19695.29,3674.95,2900.97,8.9,15.659,110.89
2020,12,6,12,6,19864.7,4091.23,3332.21,8.61,16.301,116.356
2020,12,6,13,6,21472.84,4166.86,3899.95,8.55,18.21,128.602
2020,12,6,14,6,19714.79,3690.45,4225.8,8.23,18.081,126.196
2020,12,6,15,6,24025.89,2651.1,4370.44,8.39,21.297,142.791
2020,12,6,16,6,20561.72,994.36,4314.72,8.36,20.196,130.28
2020,12,6,17,6,23443.32,262.9,3975.05,8.67,21.555,136.336
2020,12,6,18,6,20488.71,135.3,3536.87,8.63,19.18,120.958
2020,12,6,19,6,20618.05,1.44,3101.98,8.93,18.533,116.479
2020,12,6,20,6,21336.85,1.44,2718.61,8.73,18.17,114.13
2020,12,6,21,6,19381.58,1.47,2480.61,8.94,16.686,104.812
2020,12,6,22,6,19367.85,1.48,2154.07,8.86,16.037,100.768
2020,12,6,23,6,19906.27,1.52,1940.54,9.12,15.968,100.298
2020,12,7,0,0,18144.49,1.53,1814.07,9.1,14.763,92.756
2020,12,7,1,0,18149.69,1.53,1807.09,9.23,14.772,92.82
2020,12,7,2,0,19920.54,1.54,1678.36,9.41,15.515,97.488
2020,12,7,3,0,20844.42,1.55,1777.63,9.53,16.228,101.947
2020,12,7,4,0,18972.91,1.58,1821.27,9.94,15.364,96.504
2020,12,7,5,0,19774.385,1.58,1946.97,10.06,16.051,100.866
2020,12,7,6,0,22799.858,1.65,1947.93,10.66,17.796,111.796
2020,12,7,7,0,23150.62,11.42,1777.6,10.955,17.7,111.237
2020,12,7,8,0,22563.915,382.03,2069.56,10.608,17.686,112.401
2020,12,7,9,0,22331.667,1762.05,2641.95,9.22,17.679,117.096
2020,12,7,10,0,22038.34,2892.07,3745.31,8.7,18.932,128.823
2020,12,7,11,0,21859.19,3732.63,4421.81,8.4,19.621,136.029
2020,12,7,12,0,21579.49,4020.04,4970.77,8.3,20.356,141.572
2020,12,7,13,0,22178.09,3014.36,5249.95,8.11,21.723,146.771
2020,12,7,14,0,22018.49,2274.15,5262.93,8.55,22.131,146.825
2020,12,7,15,0,21768.31,2209.46,5218.96,8.32,21.912,145.213
2020,12,7,16,0,21352.82,615.28,5046.06,8.04,22.175,141.445
2020,12,7,17,0,19599.83,197.08,4594.65,8.61,20.678,130.611
2020,12,7,18,0,22843.47,33.03,4066.24,8.805,21.555,135.531
2020,12,7,19,0,22167.68,1.4,3628.29,8.88,20.381,128.034
2020,12,7,20,0,21917.32,1.43,3389.89,9.17,19.828,124.613
2020,12,7,21,0,20375.91,1.45,3276.93,8.84,18.727,117.669
2020,12,7,22,0,23242.35,1.47,3253.23,8.62,20.206,126.942
2020,12,7,23,0,23703.52,1.52,2834.6,8.54,19.645,123.405
2020,12,8,0,1,21910.5,1.45,2621.59,8.58,18.265,114.774
2020,12,8,1,1,23292.59,1.53,2704.51,8.66,19.189,120.565
2020,12,8,2,1,25310.11,1.55,2798.11,8.84,20.486,128.749
2020,12,8,3,1,24972.83,1.55,2843.56,8.96,20.409,128.261
2020,12,8,4,1,22933.61,1.54,2801.985,9.47,19.303,121.316
2020,12,8,5,1,25302.77,1.64,2815.61,9.63,20.651,129.72
2020,12,8,6,1,22406.25,1.57,2970.29,9.795,19.393,121.866
2020,12,8,7,1,22980.12,10.49,2947.96,9.945,19.683,123.702
2020,12,8,8,1,23392.68,372.92,2942.15,9.5,19.631,124.599
2020,12,8,9,1,23377.47,1624.31,3519.3,8.818,19.94,130.793
